product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_score,customers,weekday,weekend,holiday,month,year,lag_price,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3
P0032,beauty,2017-11,34.6,1519.91,7.49,43.93,4.91,14,20,8,1,11,2017,45.65,39.06,3.96,4.7,22.54,4.21,1.27,29.8,3.97,2.41
P0032,beauty,2017-12,44.61,1909.76,7.43,42.81,4.91,29,20,8,1,12,2017,43.93,80.49,4.77,10.08,38.01,4.43,4.77,59.26,3.45,3.57
P0032,beauty,2018-01,31.79,1291.32,7.08,40.62,4.91,15,20,8,0,1,2018,42.81,70.8,3.85,4.23,111.17,4.25,19.52,36.86,2.39,6.38
P0032,beauty,2018-02,35.39,1428.98,7.66,40.38,4.91,21,18,8,0,2,2018,40.62,50.41,3.54,9.02,38.2,4.67,7.18,34.43,2.48,6.6
P0032,beauty,2018-03,44.72,1918.76,7.91,42.91,4.91,38,20,8,0,3,2018,40.38,133.65,3.3,25.09,134.66,3.59,17.76,109.25,3.41,11.36
P0033,toys,2017-01,74.8,11035.5,25.31,147.54,4.02,68,20,8,0,1,2017,147.54,51.08,4.66,7.18,48.48,4.78,7.9,44.06,4.06,7.88
P0033,toys,2017-02,75.4,11419.81,23.71,151.46,4.02,65,18,8,0,2,2017,147.54,51.52,2.73,8.87,57.8,3.94,11.34,55.41,4.55,7.72
P0033,toys,2017-03,89.31,13506.7,26.15,151.23,4.02,77,20,8,0,3,2017,151.46,42.0,3.71,2.91,60.41,4.23,7.99,39.91,4.03,6.15
P0033,toys,2017-04,67.94,10048.21,23.28,147.9,4.02,51,20,8,0,4,2017,151.23,37.15,4.32,3.84,45.75,4.86,7.07,64.1,3.45,11.07
P0033,toys,2017-05,78.36,12086.2,25.43,154.25,4.02,63,20,8,0,5,2017,147.9,70.12,3.45,10.48,38.19,4.51,3.66,22.4,3.45,1.83
P0033,toys,2017-06,71.49,11169.76,28.65,156.24,4.02,54,20,8,0,6,2017,154.25,57.48,2.82,3.16,88.1,3.46,11.0,93.63,3.19,16.5
P0033,toys,2017-07,64.82,9556.25,27.11,147.42,4.02,52,20,8,0,7,2017,156.24,54.42,4.93,9.29,66.48,3.61,8.43,70.98,3.41,4.36
P0033,toys,2017-08,64.34,9811.4,28.53,152.5,4.02,45,20,8,0,8,2017,147.42,55.22,5.15,10.72,52.33,4.33,4.38,78.52,4.3,13.77
P0033,toys,2017-09,84.6,12461.48,26.69,147.3,4.02,61,20,8,0,9,2017,152.5,71.15,3.61,5.62,59.03,3.54,12.0,53.6,3.39,6.88
P0033,toys,2017-10,61.84,9085.43,24.41,146.91,4.02,47,20,8,0,10,2017,147.3,31.88,4.16,2.57,24.13,4.05,2.7,25.85,4.04,1.47
P0033,toys,2017-11,79.22,11913.78,26.72,150.39,4.02,57,20,8,1,11,2017,146.91,37.68,4.07,4.21,36.12,3.86,1.77,41.84,4.22,8.66
P0033,toys,2017-12,55.4,8253.6,25.79,148.99,4.02,47,20,8,1,12,2017,150.39,39.43,4.42,4.28,57.85,3.51,3.56,52.53,4.33,8.08
P0033,toys,2018-01,74.43,11475.17,28.7,154.18,4.02,60,20,8,0,1,2018,148.99,32.36,4.82,6.0,68.87,3.66,4.17,35.2,2.44,5.76
P0033,toys,2018-02,72.85,11436.89,28.98,156.99,4.02,55,18,8,0,2,2018,154.18,62.21,3.83,4.15,27.63,4.42,2.57,51.42,3.8,8.56
P0033,toys,2018-03,80.31,11954.17,25.17,148.85,4.02,58,20,8,0,3,2018,156.99,125.18,3.63,17.61,92.62,3.65,7.05,133.85,4.09,8.39
P0034,toys,2017-01,34.49,4656.45,21.98,135.01,3.26,14,20,8,0,1,2017,135.01,51.82,2.82,9.54,52.17,4.53,6.75,45.41,4.93,7.69
P0034,toys,2017-02,57.63,7864.06,24.89,136.46,3.26,38,18,8,0,2,2017,135.01,42.57,4.01,8.23,57.33,4.24,6.71,58.43,3.41,7.48
P0034,toys,2017-03,41.25,5534.4,25.2,134.17,3.26,32,20,8,0,3,2017,136.46,40.54,4.11,5.62,42.63,3.77,2.82,69.8,4.47,5.32
P0034,toys,2017-04,49.35,6597.88,22.13,133.7,3.26,37,20,8,0,4,2017,134.17,46.6,3.99,3.8,47.44,4.65,6.75,39.03,4.32,3.79
P0034,toys,2017-05,34.7,4770.65,23.82,137.48,3.26,16,20,8,0,5,2017,133.7,61.41,3.67,10.96,37.52,4.32,3.84,46.0,4.65,5.82
P0034,toys,2017-06,50.57,7014.48,22.78,138.7,3.26,44,20,8,0,6,2017,137.48,56.46,2.81,3.21,62.53,4.06,11.42,96.16,3.2,16.61
P0034,toys,2017-07,47.13,6346.04,25.99,134.66,3.26,40,20,8,0,7,2017,138.7,60.71,4.47,5.45,56.78,3.91,9.88,77.58,4.0,4.97
P0034,toys,2017-08,27.02,3667.19,24.67,135.72,3.26,30,20,8,0,8,2017,134.66,70.59,3.46,5.18,52.74,4.29,4.76,79.48,4.35,13.61
P0034,toys,2017-09,21.18,2825.52,24.38,133.39,3.26,8,20,8,0,9,2017,135.72,82.53,4.37,4.0,59.94,4.16,4.46,65.84,4.1,8.01
P0034,toys,2017-10,28.73,3703.68,24.85,128.93,3.26,23,20,8,0,10,2017,133.39,32.7,3.83,1.84,29.75,3.8,2.44,33.74,4.23,4.86
P0034,toys,2017-11,42.29,5307.42,23.91,125.49,3.26,38,20,8,1,11,2017,128.93,31.45,3.95,2.62,21.03,4.09,1.29,36.6,4.0,1.83
P0034,toys,2017-12,48.72,6255.61,24.39,128.39,3.26,35,20,8,1,12,2017,125.49,37.71,4.32,4.31,135.26,3.75,16.41,53.49,4.3,8.51
P0034,toys,2018-01,44.49,5764.4,22.46,129.56,3.26,33,20,8,0,1,2018,128.39,31.3,4.74,6.27,34.46,4.25,3.25,36.41,2.4,5.95
P0034,toys,2018-02,31.15,4070.87,22.33,130.69,3.26,26,18,8,0,2,2018,129.56,110.57,4.23,18.49,62.42,3.7,4.38,39.86,4.83,8.63
P0034,toys,2018-03,52.02,6602.07,24.02,126.92,3.26,54,20,8,0,3,2018,130.69,108.64,3.28,10.36,131.17,3.79,17.32,149.3,4.11,25.3
P0035,toys,2017-01,33.02,3482.23,7.44,105.44,3.48,29,20,8,0,1,2017,105.44,42.58,4.03,7.69,48.68,5.01,7.47,54.84,3.97,10.3
P0035,toys,2017-02,45.56,4657.7,7.53,102.23,3.48,44,18,8,0,2,2017,105.44,60.2,4.06,7.21,56.87,3.46,7.41,48.27,2.74,8.98
P0035,toys,2017-03,41.56,4149.97,6.86,99.86,3.48,30,20,8,0,3,2017,102.23,37.56,3.81,4.93,36.38,4.47,3.9,43.41,3.6,2.82
P0035,toys,2017-04,42.05,4216.25,8.01,100.26,3.48,26,20,8,0,4,2017,99.86,37.85,4.54,3.85,45.42,4.72,6.82,63.17,3.43,10.5
P0035,toys,2017-05,53.21,5146.41,7.43,96.72,3.48,31,20,8,0,5,2017,100.26,37.28,4.21,5.87,38.51,4.35,3.81,46.46,4.21,4.59
P0035,toys,2017-06,41.59,4169.15,7.01,100.25,3.48,38,20,8,0,6,2017,96.72,67.07,4.02,10.77,88.21,3.28,16.27,91.72,3.43,10.1
P0035,toys,2017-07,27.4,2987.66,8.31,109.02,3.48,18,20,8,0,7,2017,100.25,67.09,3.63,8.16,57.07,4.12,5.59,54.73,4.08,9.51
P0035,toys,2017-08,25.13,2765.54,8.15,110.03,3.48,23,20,8,0,8,2017,109.02,54.4,4.02,9.12,71.45,3.44,5.19,64.12,4.42,5.74
P0035,toys,2017-09,28.33,3005.93,7.83,106.12,3.48,18,20,8,0,9,2017,110.03,71.5,3.67,5.9,110.71,4.08,16.7,54.31,3.31,7.15
P0035,toys,2017-10,22.56,2373.88,8.26,105.24,3.48,16,20,8,0,10,2017,106.12,32.29,4.0,1.74,34.29,4.03,4.93,45.17,4.35,9.61
P0035,toys,2017-11,43.97,4415.55,6.84,100.41,3.48,36,20,8,1,11,2017,105.24,20.59,3.99,1.39,43.85,4.3,8.71,30.28,3.97,2.59
P0035,toys,2017-12,38.97,3898.74,7.43,100.05,3.48,25,20,8,1,12,2017,100.41,105.37,3.35,18.49,132.02,3.72,14.42,40.21,4.36,4.56
P0035,toys,2018-01,32.21,3303.78,7.64,102.56,3.48,14,20,8,0,1,2018,100.05,52.43,3.82,9.16,34.58,2.48,5.75,51.39,3.54,10.0
P0035,toys,2018-02,37.9,3977.95,7.65,104.96,3.48,35,18,8,0,2,2018,102.56,109.55,4.36,18.69,52.59,3.48,10.18,33.33,2.39,5.63
P0035,toys,2018-03,43.86,4466.88,7.03,101.84,3.48,40,20,8,0,3,2018,104.96,90.07,3.44,13.37,141.0,4.09,23.58,129.11,3.24,26.05
P0036,toys,2017-01,56.45,5692.61,7.97,100.84,3.76,40,20,8,0,1,2017,100.84,40.18,4.06,8.18,78.29,4.68,5.46,52.01,4.67,6.96
P0036,toys,2017-02,61.08,6363.34,9.04,104.18,3.76,41,18,8,0,2,2017,100.84,44.03,3.89,8.14,53.55,4.63,7.55,48.27,2.81,8.88
P0036,toys,2017-03,54.4,5918.78,9.15,108.8,3.76,30,20,8,0,3,2017,104.18,37.83,3.92,5.65,54.1,3.53,3.31,61.06,4.23,8.58
P0036,toys,2017-04,72.21,7608.9,8.94,105.37,3.76,44,20,8,0,4,2017,108.8,45.66,4.61,6.76,23.36,3.38,1.87,65.37,3.45,10.82
P0036,toys,2017-05,54.45,5551.85,8.59,101.97,3.76,37,20,8,0,5,2017,105.37,43.44,4.1,4.42,65.98,3.4,11.24,59.52,3.73,10.82
P0036,toys,2017-06,71.96,7327.31,7.37,101.83,3.76,65,20,8,0,6,2017,101.97,82.07,3.67,18.54,66.43,4.04,11.55,53.29,2.8,3.15
P0036,toys,2017-07,57.27,5312.44,7.38,92.77,3.76,56,20,8,0,7,2017,101.83,77.39,4.27,14.33,62.37,4.55,5.54,70.15,3.42,4.77
P0036,toys,2017-08,49.0,4520.72,7.98,92.25,3.76,29,20,8,0,8,2017,92.77,67.97,3.4,5.01,62.72,4.3,5.97,63.76,3.62,7.78
P0036,toys,2017-09,47.68,4414.41,7.7,92.59,3.76,41,20,8,0,9,2017,92.25,61.54,4.23,4.34,68.46,4.26,8.11,106.51,4.02,16.69
P0036,toys,2017-10,54.36,5018.13,7.33,92.32,3.76,28,20,8,0,10,2017,92.59,32.54,3.93,1.77,24.05,4.21,1.48,48.53,4.31,10.06
P0036,toys,2017-11,58.35,5176.47,6.35,88.71,3.76,48,20,8,1,11,2017,92.32,20.76,3.97,1.34,36.73,3.97,4.5,41.24,4.31,8.47
P0036,toys,2017-12,76.58,6866.0,7.31,89.66,3.76,60,20,8,1,12,2017,88.71,80.55,4.84,17.08,80.56,4.84,10.23,52.88,4.1,8.56
P0036,toys,2018-01,82.79,7357.68,6.87,88.88,3.76,61,20,8,0,1,2018,89.66,34.64,2.49,5.82,48.61,3.79,5.66,52.3,3.79,9.63
P0036,toys,2018-02,67.04,6221.41,7.0,92.81,3.76,54,18,8,0,2,2018,88.88,27.14,4.38,2.66,47.63,3.9,6.19,33.82,2.51,5.45
P0036,toys,2018-03,80.95,7376.59,7.07,91.12,3.76,52,20,8,0,3,2018,92.81,147.54,4.03,24.33,141.27,4.03,8.58,134.31,3.28,25.65
P0037,toys,2017-01,11.58,1135.15,12.52,97.99,3.35,10,20,8,0,1,2017,97.99,48.91,4.85,7.41,43.46,4.04,7.79,56.72,4.1,5.79
P0037,toys,2017-02,12.89,1256.17,12.85,97.43,3.35,14,18,8,0,2,2017,97.99,56.6,3.43,7.58,50.41,2.88,8.88,42.78,4.81,7.87
P0037,toys,2017-03,13.21,1311.64,12.25,99.32,3.35,12,20,8,0,3,2017,97.43,41.65,4.66,7.3,43.37,3.77,2.7,36.75,3.86,5.08
P0037,toys,2017-04,21.1,1934.46,11.86,91.7,3.35,16,20,8,0,4,2017,99.32,61.0,3.32,10.24,24.65,3.48,1.95,46.06,4.21,4.15
P0037,toys,2017-05,15.97,1465.45,12.43,91.76,3.35,10,20,8,0,5,2017,91.7,67.61,3.28,11.2,36.71,4.19,5.81,44.7,4.4,2.26
P0037,toys,2017-06,11.5,1092.86,12.52,95.07,3.35,8,20,8,0,6,2017,91.76,93.37,3.56,10.73,113.3,4.32,13.46,101.03,3.62,7.22
P0037,toys,2017-07,15.46,1461.67,13.31,94.56,3.35,14,20,8,0,7,2017,95.07,65.52,3.57,7.76,53.57,5.0,9.57,64.06,4.56,5.39
P0037,toys,2017-08,8.09,733.15,12.51,90.68,3.35,5,20,8,0,8,2017,94.56,53.52,4.88,10.66,66.31,4.32,6.05,82.04,4.49,13.88
P0037,toys,2017-09,10.34,959.8,12.18,92.87,3.35,10,20,8,0,9,2017,90.68,115.2,4.17,17.0,82.1,4.3,3.93,73.31,3.63,6.01
P0037,toys,2017-10,10.14,960.82,13.57,94.76,3.35,13,20,8,0,10,2017,92.87,33.0,4.0,1.72,24.54,4.14,2.81,30.82,4.11,2.46
P0037,toys,2017-11,12.94,1223.46,13.24,94.57,3.35,10,20,8,1,11,2017,94.76,38.59,3.94,4.27,29.77,3.96,2.57,37.18,4.05,6.15
P0037,toys,2017-12,14.45,1326.13,11.63,91.77,3.35,7,20,8,1,12,2017,94.57,49.95,4.3,8.33,81.52,4.77,10.29,135.78,3.73,16.55
P0037,toys,2018-01,15.7,1422.79,12.05,90.63,3.35,17,20,8,0,1,2018,91.77,52.86,3.78,9.93,115.2,4.31,19.23,35.58,2.38,5.86
P0037,toys,2018-02,15.88,1444.1,11.85,90.93,3.35,12,18,8,0,2,2018,90.63,110.43,4.39,18.95,52.57,3.67,10.17,36.07,2.38,5.56
P0037,toys,2018-03,13.55,1213.1,12.49,89.52,3.35,7,20,8,0,3,2018,90.93,140.93,4.08,24.67,145.38,4.19,8.77,126.54,3.77,17.78
P0038,toys,2017-01,107.05,10558.55,9.05,98.63,3.36,67,20,8,0,1,2017,98.63,48.55,2.76,9.4,54.49,4.06,5.83,50.97,4.52,7.07
P0038,toys,2017-02,143.21,13908.94,9.41,97.12,3.36,134,18,8,0,2,2017,98.63,44.81,4.85,7.76,74.74,4.6,6.04,56.8,3.96,10.73
P0038,toys,2017-03,123.38,12098.44,9.38,98.06,3.36,89,20,8,0,3,2017,97.12,36.15,3.74,5.17,39.57,4.03,5.82,72.25,4.26,5.28
P0038,toys,2017-04,175.2,17074.37,9.82,97.46,3.36,130,20,8,0,4,2017,98.06,62.08,3.3,10.9,42.66,4.12,3.82,37.7,4.36,3.84
P0038,toys,2017-05,128.45,12627.11,8.76,98.3,3.36,114,20,8,0,5,2017,97.46,21.79,3.4,1.83,40.79,4.5,2.24,46.77,4.8,6.31
P0038,toys,2017-06,120.6,12002.19,10.69,99.52,3.36,74,20,8,0,6,2017,98.3,107.8,4.42,13.11,83.39,3.71,17.23,105.92,3.6,7.66
P0038,toys,2017-07,113.79,11732.86,10.19,103.11,3.36,80,20,8,0,7,2017,99.52,82.68,4.49,13.61,72.17,3.49,4.58,55.09,3.98,8.99
P0038,toys,2017-08,77.69,8566.06,11.35,110.26,3.36,73,20,8,0,8,2017,103.11,55.34,3.96,9.57,53.99,5.02,10.67,67.59,4.42,6.0
P0038,toys,2017-09,86.91,9709.91,11.85,111.72,3.36,61,20,8,0,9,2017,110.26,60.0,4.25,4.14,78.72,4.31,3.93,89.46,4.51,16.5
P0038,toys,2017-10,98.03,10415.88,10.73,106.25,3.36,82,20,8,0,10,2017,111.72,45.69,4.37,10.01,36.3,4.04,4.79,23.74,4.09,1.46
P0038,toys,2017-11,109.81,10724.69,8.68,97.67,3.36,85,20,8,1,11,2017,106.25,37.71,4.15,5.99,30.15,3.84,2.56,42.9,4.33,8.9
P0038,toys,2017-12,114.99,11317.99,10.47,98.42,3.36,90,20,8,1,12,2017,97.67,127.58,3.63,14.32,86.07,4.9,16.75,52.01,4.29,8.56
P0038,toys,2018-01,140.4,13981.61,10.17,99.58,3.36,92,20,8,0,1,2018,98.42,31.9,4.44,3.2,52.0,3.5,10.18,31.52,4.91,6.04
P0038,toys,2018-02,162.18,15681.87,10.12,96.7,3.36,114,18,8,0,2,2018,99.58,111.08,4.2,17.85,48.54,3.76,8.59,46.89,3.84,5.75
P0038,toys,2018-03,131.79,13013.48,9.49,98.75,3.36,100,20,8,0,3,2018,96.7,134.81,3.18,23.8,132.31,3.62,17.43,144.52,4.19,9.09
P0039,toys,2017-01,25.27,3353.43,19.02,132.73,3.69,14,20,8,0,1,2017,132.73,58.56,4.08,10.44,57.29,4.25,5.86,76.03,4.69,5.06
P0039,toys,2017-02,34.39,4637.46,20.05,134.84,3.69,23,18,8,0,2,2017,132.73,56.7,3.99,10.62,44.39,5.05,7.93,58.44,3.58,6.9
P0039,toys,2017-03,34.43,4602.51,18.5,133.67,3.69,28,20,8,0,3,2017,134.84,36.34,3.88,4.93,40.64,4.8,7.9,58.82,4.19,8.24
P0039,toys,2017-04,26.07,3535.66,18.49,135.61,3.69,21,20,8,0,4,2017,133.67,61.61,3.29,11.13,42.64,4.39,2.18,46.69,4.69,6.56
P0039,toys,2017-05,35.96,4622.92,17.79,128.55,3.69,21,20,8,0,5,2017,135.61,36.37,4.43,3.78,59.58,3.77,10.51,43.01,4.65,2.3
P0039,toys,2017-06,35.26,4507.88,17.55,127.86,3.69,23,20,8,0,6,2017,128.55,104.48,3.54,7.37,75.28,3.23,6.13,60.91,4.13,10.9
P0039,toys,2017-07,26.75,3435.95,18.83,128.45,3.69,24,20,8,0,7,2017,127.86,82.19,4.5,13.35,58.12,5.1,9.96,67.13,3.37,4.38
P0039,toys,2017-08,25.22,3121.26,16.72,123.75,3.69,21,20,8,0,8,2017,128.45,53.94,5.03,9.95,66.84,3.65,8.29,78.78,4.37,14.3
P0039,toys,2017-09,23.91,3185.76,18.27,133.24,3.69,16,20,8,0,9,2017,123.75,65.1,4.25,7.79,93.91,4.44,15.82,59.17,4.26,4.44
P0039,toys,2017-10,23.39,3073.95,17.53,131.43,3.69,19,20,8,0,10,2017,133.24,23.76,4.18,2.6,30.63,4.22,2.38,35.87,4.17,5.2
P0039,toys,2017-11,28.17,3880.57,18.96,137.76,3.69,27,20,8,1,11,2017,131.43,32.35,4.27,2.45,44.53,4.31,8.58,31.12,3.76,2.6
P0039,toys,2017-12,31.48,4242.62,19.02,134.76,3.69,15,20,8,1,12,2017,137.76,54.18,3.43,3.4,37.54,4.28,4.24,75.48,4.68,10.78
P0039,toys,2018-01,29.45,3945.78,18.01,133.99,3.69,23,20,8,0,1,2018,134.76,70.63,3.83,4.04,31.85,4.92,5.97,50.73,3.5,9.97
P0039,toys,2018-02,29.93,4162.49,18.54,139.1,3.69,34,18,8,0,2,2018,133.99,52.01,3.48,9.79,49.37,3.77,5.89,67.54,3.71,4.29
P0039,toys,2018-03,37.39,5229.62,19.63,139.85,3.69,26,20,8,0,3,2018,139.1,104.11,3.38,10.33,91.03,3.85,7.27,151.54,4.12,24.48
P0040,toys,2017-01,24.18,3528.71,8.57,145.95,4.08,15,20,8,0,1,2017,145.95,55.38,4.07,5.87,41.73,4.08,7.67,74.19,4.57,5.49
P0040,toys,2017-02,40.57,5963.62,8.65,146.98,4.08,27,18,8,0,2,2017,145.95,57.47,4.11,7.16,59.23,3.44,7.37,57.31,4.54,7.74
P0040,toys,2017-03,47.99,6755.31,8.94,140.76,4.08,31,20,8,0,3,2017,146.98,43.27,3.58,2.91,57.21,4.1,8.56,39.99,4.69,7.73
P0040,toys,2017-04,43.17,6032.1,7.73,139.71,4.08,48,20,8,0,4,2017,140.76,57.23,3.64,11.56,33.79,4.09,4.94,44.61,4.12,4.17
P0040,toys,2017-05,39.67,5409.17,8.07,136.36,4.08,38,20,8,0,5,2017,139.71,21.81,3.33,1.77,36.77,4.17,5.98,70.46,3.43,10.46
P0040,toys,2017-06,34.53,4784.07,8.26,138.53,4.08,22,20,8,0,6,2017,136.36,86.15,3.46,10.43,108.22,3.56,7.82,118.7,4.48,13.08
P0040,toys,2017-07,38.19,5237.39,8.61,137.15,4.08,24,20,8,0,7,2017,138.53,56.58,4.33,5.27,55.44,5.09,9.43,55.94,3.89,9.31
P0040,toys,2017-08,22.29,3079.59,8.95,138.16,4.08,22,20,8,0,8,2017,137.15,53.97,5.15,9.74,69.44,3.58,8.3,77.53,4.49,12.98
P0040,toys,2017-09,28.15,3909.69,7.47,138.86,4.08,15,20,8,0,9,2017,138.16,77.77,4.27,3.84,66.4,4.25,7.71,63.53,3.51,11.67
P0040,toys,2017-10,24.53,3426.1,8.66,139.64,4.08,29,20,8,0,10,2017,138.86,23.75,4.12,2.74,24.56,4.13,1.41,31.5,4.01,1.75
P0040,toys,2017-11,21.07,2956.79,8.12,140.31,4.08,17,20,8,1,11,2017,139.64,30.99,3.98,2.64,38.17,4.09,4.38,20.58,4.12,1.34
P0040,toys,2017-12,34.03,4702.91,7.87,138.19,4.08,22,20,8,1,12,2017,140.31,51.81,4.15,8.31,58.61,3.48,3.57,79.22,4.76,10.62
P0040,toys,2018-01,50.01,6733.56,8.33,134.64,4.08,44,20,8,0,1,2018,138.19,33.43,4.79,6.15,109.21,4.16,18.54,32.35,4.36,3.27
P0040,toys,2018-02,41.07,5475.12,8.7,133.32,4.08,23,18,8,0,2,2018,134.64,111.47,4.24,18.02,33.53,2.44,5.34,50.8,3.6,9.83
P0040,toys,2018-03,34.19,4777.79,8.29,139.76,4.08,24,20,8,0,3,2018,133.32,129.23,3.59,17.29,109.12,3.34,10.93,106.82,3.39,8.36
P0041,sports,2017-01,25.15,2721.9,19.6,108.22,4.29,18,20,8,0,1,2017,108.22,53.93,4.17,5.96,41.87,3.89,8.25,52.18,4.48,7.15
P0041,sports,2017-02,27.1,2978.55,16.46,109.92,4.29,16,18,8,0,2,2017,108.22,44.03,4.82,8.56,63.48,4.39,5.79,58.23,4.15,8.11
P0041,sports,2017-03,26.68,3038.91,19.59,113.92,4.29,15,20,8,0,3,2017,109.92,58.94,4.15,8.78,40.83,3.9,6.35,35.89,3.7,5.31
P0041,sports,2017-04,24.81,2706.35,19.22,109.1,4.29,18,20,8,0,4,2017,113.92,42.03,4.39,2.34,46.09,4.22,3.75,38.47,4.38,3.91
P0041,sports,2017-05,23.23,2564.62,19.03,110.42,4.29,18,20,8,0,5,2017,109.1,59.21,2.83,3.14,88.59,3.55,9.21,113.12,3.55,7.84
P0041,sports,2017-06,32.71,3482.64,16.42,106.46,4.29,24,20,8,0,6,2017,110.42,114.32,4.55,13.61,86.78,3.33,15.84,66.17,4.13,11.52
P0041,sports,2017-07,24.01,2531.94,16.49,105.47,4.29,15,20,8,0,7,2017,106.46,75.18,4.0,4.88,74.96,3.39,5.38,86.68,4.43,16.72
P0041,sports,2017-08,19.17,2056.49,18.87,107.26,4.29,14,20,8,0,8,2017,105.47,53.13,3.34,6.72,73.47,4.18,4.24,69.93,4.07,8.01
P0041,sports,2017-09,15.73,1767.92,20.18,112.4,4.29,10,20,8,0,9,2017,107.26,54.84,3.32,7.35,64.65,4.22,5.11,57.34,3.55,11.65
P0041,sports,2017-10,16.95,1849.47,19.12,109.09,4.29,11,20,8,0,10,2017,112.4,32.7,4.18,2.96,23.62,4.18,2.35,39.86,3.89,4.58
P0041,sports,2017-11,20.6,2234.05,16.13,108.47,4.29,12,20,8,1,11,2017,109.09,49.51,4.23,7.77,115.19,3.38,19.74,62.66,3.36,3.96
P0041,sports,2017-12,21.26,2380.92,17.14,111.96,4.29,13,20,8,1,12,2017,108.47,58.86,3.41,3.74,137.06,3.78,15.58,48.52,4.2,9.35
P0041,sports,2018-01,28.58,3041.8,17.97,106.44,4.29,17,20,8,0,1,2018,111.96,35.94,2.42,6.5,31.02,4.28,3.3,52.83,3.67,9.44
P0041,sports,2018-02,36.37,3917.13,19.38,107.69,4.29,28,18,8,0,2,2018,106.44,140.0,4.1,8.55,93.48,3.36,12.85,133.09,3.79,19.07
P0041,sports,2018-03,34.8,3709.78,18.07,106.6,4.29,21,20,8,0,3,2018,107.69,87.53,3.76,6.08,131.6,3.76,19.53,98.58,3.3,9.04
P0042,sports,2017-01,30.75,1598.41,9.18,51.98,3.57,23,20,8,0,1,2017,51.98,48.03,4.87,7.9,50.52,2.83,9.59,48.83,4.55,7.54
P0042,sports,2017-02,34.45,1806.01,9.56,52.43,3.57,35,18,8,0,2,2017,51.98,38.03,4.05,6.37,44.74,3.65,2.77,58.3,4.05,7.8
P0042,sports,2017-03,26.38,1411.96,10.3,53.53,3.57,23,20,8,0,3,2017,52.43,37.63,4.11,5.91,38.51,3.8,5.31,45.06,3.6,2.58
P0042,sports,2017-04,32.8,1706.98,9.96,52.05,3.57,24,20,8,0,4,2017,53.53,36.02,4.05,4.95,46.07,4.72,7.32,38.24,4.36,4.05
P0042,sports,2017-05,34.96,1848.15,10.21,52.86,3.57,26,20,8,0,5,2017,52.05,71.72,3.33,6.51,98.35,4.34,11.05,67.8,4.04,12.88
P0042,sports,2017-06,29.23,1555.47,9.87,53.22,3.57,15,20,8,0,6,2017,52.86,85.06,3.28,17.44,57.78,2.87,2.92,81.37,3.54,15.15
P0042,sports,2017-07,21.81,1118.02,9.0,51.25,3.57,14,20,8,0,7,2017,53.22,57.68,4.42,6.21,55.67,4.26,5.61,59.93,3.91,8.72
P0042,sports,2017-08,25.13,1358.78,9.28,54.06,3.57,22,20,8,0,8,2017,51.25,78.7,4.32,3.99,51.1,3.42,6.4,56.12,4.12,4.4
P0042,sports,2017-09,21.15,1178.03,10.38,55.71,3.57,16,20,8,0,9,2017,54.06,83.3,3.53,6.34,111.36,4.13,16.14,74.3,4.16,7.08
P0042,sports,2017-10,23.23,1254.04,9.23,53.98,3.57,19,20,8,0,10,2017,55.71,33.26,3.9,2.76,34.25,4.14,5.85,37.4,4.02,4.61
P0042,sports,2017-11,25.94,1373.82,9.95,52.96,3.57,27,20,8,1,11,2017,53.98,132.92,3.63,14.58,38.03,4.35,4.28,51.03,4.31,7.96
P0042,sports,2017-12,25.49,1383.22,10.35,54.26,3.57,15,20,8,1,12,2017,52.96,40.89,4.33,4.26,86.09,4.87,14.24,58.1,3.5,3.98
P0042,sports,2018-01,27.53,1468.5,9.47,53.33,3.57,22,20,8,0,1,2018,54.26,30.8,4.3,3.21,34.26,2.41,6.5,52.67,3.82,10.03
P0042,sports,2018-02,39.02,1966.35,8.65,50.4,3.57,37,18,8,0,2,2018,53.33,110.48,3.49,7.46,153.99,4.08,26.56,99.2,3.35,12.88
P0042,sports,2018-03,34.42,1807.85,9.92,52.53,3.57,21,20,8,0,3,2018,50.4,87.37,3.79,6.6,135.76,4.09,8.16,138.63,3.71,18.16
P0043,sports,2017-01,23.78,695.03,2.74,29.23,4.34,14,20,8,0,1,2017,29.23,47.34,5.02,7.36,54.83,3.49,6.83,41.77,3.98,7.96
P0043,sports,2017-02,28.95,894.58,2.98,30.9,4.34,30,18,8,0,2,2017,29.23,43.31,4.72,8.6,69.58,4.25,5.43,36.85,3.71,4.64
P0043,sports,2017-03,43.55,1348.46,2.89,30.96,4.34,32,20,8,0,3,2017,30.9,62.05,4.1,8.77,72.39,4.4,5.29,36.16,3.81,4.96
P0043,sports,2017-04,31.82,982.19,3.12,30.87,4.34,17,20,8,0,4,2017,30.96,39.02,4.32,4.16,43.17,4.55,2.52,63.02,3.39,11.23
P0043,sports,2017-05,30.19,1000.61,3.18,33.14,4.34,16,20,8,0,5,2017,30.87,71.87,4.11,12.27,98.33,4.47,10.79,57.37,2.9,3.07
P0043,sports,2017-06,31.25,1012.41,3.31,32.4,4.34,22,20,8,0,6,2017,33.14,55.43,2.81,2.86,83.46,3.24,15.84,105.47,3.69,7.72
